date,item_name,category,leftover_qty,waste_kg,waste_cost_inr,day_of_week,is_weekend,is_holiday,weather,staff_count,event_flag
2024-12-25,Chicken Tandoori,Starters,22,3.12,780.0,Wednesday,0,1,Sunny,11,1
2024-12-25,Veg Spring Rolls,Starters,32,5.71,1427.5,Wednesday,0,1,Sunny,11,1
2024-12-25,Fish Amritsari,Starters,24,4.32,1080.0,Wednesday,0,1,Sunny,11,1
2024-12-25,Butter Naan,Breads,12,0.72,86.4,Wednesday,0,1,Sunny,11,1
2024-12-25,Garlic Naan,Breads,40,2.88,345.6,Wednesday,0,1,Sunny,11,1
2024-12-25,Tandoori Roti,Breads,26,1.69,202.8,Wednesday,0,1,Sunny,11,1
2024-12-25,Gulab Jamun,Desserts,8,1.1,308.0,Wednesday,0,1,Sunny,11,1
2024-12-25,Ras Malai,Desserts,12,1.38,386.4,Wednesday,0,1,Sunny,11,1
2024-12-25,Kheer,Desserts,7,0.79,221.2,Wednesday,0,1,Sunny,11,1
2024-12-25,Kulfi,Desserts,14,1.72,481.6,Wednesday,0,1,Sunny,11,1
2024-12-26,Paneer Butter Masala,Main Course,2,0.55,176.0,Thursday,0,0,Rainy,11,0
2024-12-26,Dal Makhani,Main Course,12,3.55,1136.0,Thursday,0,0,Rainy,11,0
2024-12-26,Chicken Biryani,Main Course,8,2.33,745.6,Thursday,0,0,Rainy,11,0
2024-12-26,Mutton Rogan Josh,Main Course,19,5.49,1756.8,Thursday,0,0,Rainy,11,0
2024-12-26,Paneer Tikka,Starters,6,1.07,267.5,Thursday,0,0,Rainy,11,0
2024-12-26,Chicken Tandoori,Starters,7,1.13,282.5,Thursday,0,0,Rainy,11,0
2024-12-26,Veg Spring Rolls,Starters,5,0.9,225.0,Thursday,0,0,Rainy,11,0
2024-12-26,Fish Amritsari,Starters,13,2.29,572.5,Thursday,0,0,Rainy,11,0
2024-12-26,Butter Naan,Breads,3,0.23,27.6,Thursday,0,0,Rainy,11,0
2024-12-26,Garlic Naan,Breads,6,0.34,40.8,Thursday,0,0,Rainy,11,0
2024-12-26,Tandoori Roti,Breads,29,1.66,199.2,Thursday,0,0,Rainy,11,0
2024-12-26,Gulab Jamun,Desserts,7,0.74,207.2,Thursday,0,0,Rainy,11,0
2024-12-26,Ras Malai,Desserts,9,1.06,296.8,Thursday,0,0,Rainy,11,0
2024-12-26,Kheer,Desserts,9,1.19,333.2,Thursday,0,0,Rainy,11,0
2024-12-26,Kulfi,Desserts,13,1.93,540.4,Thursday,0,0,Rainy,11,0
2024-12-27,Paneer Butter Masala,Main Course,6,2.07,662.4,Friday,0,0,Sunny,10,0
2024-12-27,Dal Makhani,Main Course,17,4.2,1344.0,Friday,0,0,Sunny,10,0
2024-12-27,Chicken Biryani,Main Course,4,1.36,435.2,Friday,0,0,Sunny,10,0
2024-12-27,Mutton Rogan Josh,Main Course,15,4.63,1481.6,Friday,0,0,Sunny,10,0
2024-12-27,Paneer Tikka,Starters,11,1.74,435.0,Friday,0,0,Sunny,10,0
2024-12-27,Chicken Tandoori,Starters,15,2.71,677.5,Friday,0,0,Sunny,10,0
2024-12-27,Veg Spring Rolls,Starters,6,1.06,265.0,Friday,0,0,Sunny,10,0
2024-12-27,Fish Amritsari,Starters,24,3.82,955.0,Friday,0,0,Sunny,10,0
2024-12-27,Butter Naan,Breads,13,0.99,118.8,Friday,0,0,Sunny,10,0
2024-12-27,Garlic Naan,Breads,18,1.28,153.6,Friday,0,0,Sunny,10,0
2024-12-27,Tandoori Roti,Breads,59,3.69,442.8,Friday,0,0,Sunny,10,0
2024-12-27,Gulab Jamun,Desserts,8,0.99,277.2,Friday,0,0,Sunny,10,0
2024-12-27,Ras Malai,Desserts,13,1.55,434.0,Friday,0,0,Sunny,10,0
2024-12-27,Kheer,Desserts,13,1.84,515.2,Friday,0,0,Sunny,10,0
2024-12-27,Kulfi,Desserts,11,1.25,350.0,Friday,0,0,Sunny,10,0
2024-12-28,Paneer Butter Masala,Main Course,12,3.44,1100.8,Saturday,1,0,Sunny,11,0
2024-12-28,Dal Makhani,Main Course,29,9.82,3142.4,Saturday,1,0,Sunny,11,0
2024-12-28,Chicken Biryani,Main Course,11,3.14,1004.8,Saturday,1,0,Sunny,11,0
2024-12-28,Mutton Rogan Josh,Main Course,18,5.61,1795.2,Saturday,1,0,Sunny,11,0
2024-12-28,Paneer Tikka,Starters,18,3.27,817.5,Saturday,1,0,Sunny,11,0
2024-12-28,Chicken Tandoori,Starters,15,2.29,572.5,Saturday,1,0,Sunny,11,0
2024-12-28,Veg Spring Rolls,Starters,7,1.21,302.5,Saturday,1,0,Sunny,11,0
2024-12-28,Fish Amritsari,Starters,20,2.93,732.5,Saturday,1,0,Sunny,11,0
2024-12-28,Butter Naan,Breads,19,1.34,160.8,Saturday,1,0,Sunny,11,0
2024-12-28,Garlic Naan,Breads,44,2.8,336.0,Saturday,1,0,Sunny,11,0
2024-12-28,Tandoori Roti,Breads,25,1.67,200.4,Saturday,1,0,Sunny,11,0
2024-12-28,Gulab Jamun,Desserts,9,1.21,338.8,Saturday,1,0,Sunny,11,0
2024-12-28,Ras Malai,Desserts,36,5.1,1428.0,Saturday,1,0,Sunny,11,0
2024-12-28,Kheer,Desserts,10,1.49,417.2,Saturday,1,0,Sunny,11,0
2024-12-28,Kulfi,Desserts,16,1.69,473.2,Saturday,1,0,Sunny,11,0
2024-12-29,Paneer Butter Masala,Main Course,8,2.34,748.8,Sunday,1,0,Sunny,13,0
2024-12-29,Dal Makhani,Main Course,8,2.01,643.2,Sunday,1,0,Sunny,13,0
2024-12-29,Chicken Biryani,Main Course,6,1.93,617.6,Sunday,1,0,Sunny,13,0
2024-12-29,Mutton Rogan Josh,Main Course,23,7.45,2384.0,Sunday,1,0,Sunny,13,0
2024-12-29,Paneer Tikka,Starters,23,3.25,812.5,Sunday,1,0,Sunny,13,0
2024-12-29,Chicken Tandoori,Starters,17,2.51,627.5,Sunday,1,0,Sunny,13,0
2024-12-29,Veg Spring Rolls,Starters,12,2.07,517.5,Sunday,1,0,Sunny,13,0
2024-12-29,Fish Amritsari,Starters,39,7.31,1827.5,Sunday,1,0,Sunny,13,0
2024-12-29,Butter Naan,Breads,10,0.68,81.6,Sunday,1,0,Sunny,13,0
2024-12-29,Garlic Naan,Breads,28,2.23,267.6,Sunday,1,0,Sunny,13,0
2024-12-29,Tandoori Roti,Breads,93,7.2,864.0,Sunday,1,0,Sunny,13,0
2024-12-29,Gulab Jamun,Desserts,17,2.3,644.0,Sunday,1,0,Sunny,13,0
2024-12-29,Ras Malai,Desserts,12,1.44,403.2,Sunday,1,0,Sunny,13,0
2024-12-29,Kheer,Desserts,8,1.02,285.6,Sunday,1,0,Sunny,13,0
2024-12-29,Kulfi,Desserts,40,4.5,1260.0,Sunday,1,0,Sunny,13,0
2024-12-30,Paneer Butter Masala,Main Course,2,0.54,172.8,Monday,0,0,Sunny,12,0
2024-12-30,Dal Makhani,Main Course,12,3.99,1276.8,Monday,0,0,Sunny,12,0
2024-12-30,Chicken Biryani,Main Course,8,2.17,694.4,Monday,0,0,Sunny,12,0
2024-12-30,Mutton Rogan Josh,Main Course,17,4.44,1420.8,Monday,0,0,Sunny,12,0
2024-12-30,Paneer Tikka,Starters,44,7.89,1972.5,Monday,0,0,Sunny,12,0
2024-12-30,Chicken Tandoori,Starters,19,3.64,910.0,Monday,0,0,Sunny,12,0
2024-12-30,Veg Spring Rolls,Starters,4,0.63,157.5,Monday,0,0,Sunny,12,0
2024-12-30,Fish Amritsari,Starters,20,3.71,927.5,Monday,0,0,Sunny,12,0
2024-12-30,Butter Naan,Breads,6,0.39,46.8,Monday,0,0,Sunny,12,0
2024-12-30,Garlic Naan,Breads,15,0.99,118.8,Monday,0,0,Sunny,12,0
2024-12-30,Tandoori Roti,Breads,22,1.32,158.4,Monday,0,0,Sunny,12,0
2024-12-30,Gulab Jamun,Desserts,10,1.14,319.2,Monday,0,0,Sunny,12,0
2024-12-30,Ras Malai,Desserts,11,1.18,330.4,Monday,0,0,Sunny,12,0
2024-12-30,Kheer,Desserts,10,1.31,366.8,Monday,0,0,Sunny,12,0
2024-12-30,Kulfi,Desserts,15,2.11,590.8,Monday,0,0,Sunny,12,0
2024-12-31,Paneer Butter Masala,Main Course,8,2.09,668.8,Tuesday,0,0,Cloudy,10,0
2024-12-31,Dal Makhani,Main Course,6,2.04,652.8,Tuesday,0,0,Cloudy,10,0
2024-12-31,Chicken Biryani,Main Course,4,1.02,326.4,Tuesday,0,0,Cloudy,10,0
2024-12-31,Mutton Rogan Josh,Main Course,23,6.98,2233.6,Tuesday,0,0,Cloudy,10,0
2024-12-31,Paneer Tikka,Starters,22,3.16,790.0,Tuesday,0,0,Cloudy,10,0
2024-12-31,Chicken Tandoori,Starters,10,1.51,377.5,Tuesday,0,0,Cloudy,10,0
2024-12-31,Veg Spring Rolls,Starters,13,2.17,542.5,Tuesday,0,0,Cloudy,10,0
2024-12-31,Fish Amritsari,Starters,33,5.39,1347.5,Tuesday,0,0,Cloudy,10,0
2024-12-31,Butter Naan,Breads,4,0.29,34.8,Tuesday,0,0,Cloudy,10,0
2024-12-31,Garlic Naan,Breads,33,2.17,260.4,Tuesday,0,0,Cloudy,10,0
2024-12-31,Tandoori Roti,Breads,23,1.43,171.6,Tuesday,0,0,Cloudy,10,0
2024-12-31,Gulab Jamun,Desserts,27,3.44,963.2,Tuesday,0,0,Cloudy,10,0
2024-12-31,Ras Malai,Desserts,16,2.35,658.0,Tuesday,0,0,Cloudy,10,0
2024-12-31,Kheer,Desserts,4,0.57,159.6,Tuesday,0,0,Cloudy,10,0
2024-12-31,Kulfi,Desserts,15,1.8,504.0,Tuesday,0,0,Cloudy,10,0
2025-01-01,Paneer Butter Masala,Main Course,7,1.82,582.4,Wednesday,0,0,Sunny,8,0
2025-01-01,Dal Makhani,Main Course,5,1.69,540.8,Wednesday,0,0,Sunny,8,0
2025-01-01,Chicken Biryani,Main Course,3,0.96,307.2,Wednesday,0,0,Sunny,8,0
2025-01-01,Mutton Rogan Josh,Main Course,15,4.45,1424.0,Wednesday,0,0,Sunny,8,0
2025-01-01,Paneer Tikka,Starters,24,4.14,1035.0,Wednesday,0,0,Sunny,8,0
2025-01-01,Chicken Tandoori,Starters,7,1.1,275.0,Wednesday,0,0,Sunny,8,0
2025-01-01,Veg Spring Rolls,Starters,10,1.48,370.0,Wednesday,0,0,Sunny,8,0
2025-01-01,Fish Amritsari,Starters,17,3.1,775.0,Wednesday,0,0,Sunny,8,0
2025-01-01,Butter Naan,Breads,9,0.52,62.4,Wednesday,0,0,Sunny,8,0
2025-01-01,Garlic Naan,Breads,11,0.62,74.4,Wednesday,0,0,Sunny,8,0
2025-01-01,Tandoori Roti,Breads,27,1.83,219.6,Wednesday,0,0,Sunny,8,0
2025-01-01,Gulab Jamun,Desserts,6,0.75,210.0,Wednesday,0,0,Sunny,8,0
2025-01-01,Ras Malai,Desserts,10,1.43,400.4,Wednesday,0,0,Sunny,8,0
2025-01-01,Kheer,Desserts,13,1.44,403.2,Wednesday,0,0,Sunny,8,0
2025-01-01,Kulfi,Desserts,15,1.97,551.6,Wednesday,0,0,Sunny,8,0
2025-01-02,Paneer Butter Masala,Main Course,4,1.3,416.0,Thursday,0,0,Stormy,11,0
2025-01-02,Dal Makhani,Main Course,9,2.78,889.6,Thursday,0,0,Stormy,11,0
2025-01-02,Chicken Biryani,Main Course,9,2.83,905.6,Thursday,0,0,Stormy,11,0
2025-01-02,Mutton Rogan Josh,Main Course,18,6.28,2009.6,Thursday,0,0,Stormy,11,0
2025-01-02,Paneer Tikka,Starters,11,1.55,387.5,Thursday,0,0,Stormy,11,0
2025-01-02,Chicken Tandoori,Starters,13,1.85,462.5,Thursday,0,0,Stormy,11,0
2025-01-02,Veg Spring Rolls,Starters,13,2.48,620.0,Thursday,0,0,Stormy,11,0
2025-01-02,Fish Amritsari,Starters,22,4.11,1027.5,Thursday,0,0,Stormy,11,0
2025-01-02,Butter Naan,Breads,7,0.42,50.4,Thursday,0,0,Stormy,11,0
2025-01-02,Garlic Naan,Breads,5,0.35,42.0,Thursday,0,0,Stormy,11,0
2025-01-02,Tandoori Roti,Breads,4,0.26,31.2,Thursday,0,0,Stormy,11,0
2025-01-02,Gulab Jamun,Desserts,12,1.6,448.0,Thursday,0,0,Stormy,11,0
2025-01-02,Ras Malai,Desserts,8,1.04,291.2,Thursday,0,0,Stormy,11,0
2025-01-02,Kheer,Desserts,10,1.11,310.8,Thursday,0,0,Stormy,11,0
2025-01-02,Kulfi,Desserts,11,1.46,408.8,Thursday,0,0,Stormy,11,0
2025-01-03,Paneer Butter Masala,Main Course,4,1.37,438.4,Friday,0,0,Cloudy,11,0
2025-01-03,Dal Makhani,Main Course,18,5.55,1776.0,Friday,0,0,Cloudy,11,0
2025-01-03,Chicken Biryani,Main Course,8,2.72,870.4,Friday,0,0,Cloudy,11,0
2025-01-03,Mutton Rogan Josh,Main Course,20,6.13,1961.6,Friday,0,0,Cloudy,11,0
2025-01-03,Paneer Tikka,Starters,8,1.3,325.0,Friday,0,0,Cloudy,11,0
2025-01-03,Chicken Tandoori,Starters,32,5.29,1322.5,Friday,0,0,Cloudy,11,0
2025-01-03,Veg Spring Rolls,Starters,19,3.34,835.0,Friday,0,0,Cloudy,11,0
2025-01-03,Fish Amritsari,Starters,16,3.0,750.0,Friday,0,0,Cloudy,11,0
2025-01-03,Butter Naan,Breads,15,1.19,142.8,Friday,0,0,Cloudy,11,0
2025-01-03,Garlic Naan,Breads,25,1.99,238.8,Friday,0,0,Cloudy,11,0
2025-01-03,Tandoori Roti,Breads,8,0.53,63.6,Friday,0,0,Cloudy,11,0
2025-01-03,Gulab Jamun,Desserts,16,2.37,663.6,Friday,0,0,Cloudy,11,0
2025-01-03,Ras Malai,Desserts,6,0.65,182.0,Friday,0,0,Cloudy,11,0
2025-01-03,Kheer,Desserts,7,0.86,240.8,Friday,0,0,Cloudy,11,0
2025-01-03,Kulfi,Desserts,30,3.66,1024.8,Friday,0,0,Cloudy,11,0
2025-01-04,Paneer Butter Masala,Main Course,8,2.49,796.8,Saturday,1,0,Cloudy,15,0
2025-01-04,Dal Makhani,Main Course,28,7.32,2342.4,Saturday,1,0,Cloudy,15,0
2025-01-04,Chicken Biryani,Main Course,8,2.71,867.2,Saturday,1,0,Cloudy,15,0
2025-01-04,Mutton Rogan Josh,Main Course,23,6.75,2160.0,Saturday,1,0,Cloudy,15,0
2025-01-04,Paneer Tikka,Starters,29,4.63,1157.5,Saturday,1,0,Cloudy,15,0
2025-01-04,Chicken Tandoori,Starters,21,3.26,815.0,Saturday,1,0,Cloudy,15,0
2025-01-04,Veg Spring Rolls,Starters,23,3.96,990.0,Saturday,1,0,Cloudy,15,0
2025-01-04,Fish Amritsari,Starters,71,11.34,2835.0,Saturday,1,0,Cloudy,15,0
2025-01-04,Butter Naan,Breads,10,0.63,75.6,Saturday,1,0,Cloudy,15,0
2025-01-04,Garlic Naan,Breads,43,2.42,290.4,Saturday,1,0,Cloudy,15,0
2025-01-04,Tandoori Roti,Breads,46,2.98,357.6,Saturday,1,0,Cloudy,15,0
2025-01-04,Gulab Jamun,Desserts,8,0.95,266.0,Saturday,1,0,Cloudy,15,0
2025-01-04,Ras Malai,Desserts,14,2.05,574.0,Saturday,1,0,Cloudy,15,0
2025-01-04,Kheer,Desserts,13,1.54,431.2,Saturday,1,0,Cloudy,15,0
2025-01-04,Kulfi,Desserts,26,3.36,940.8,Saturday,1,0,Cloudy,15,0
2025-01-05,Paneer Butter Masala,Main Course,13,4.07,1302.4,Sunday,1,0,Cloudy,13,0
2025-01-05,Dal Makhani,Main Course,19,5.48,1753.6,Sunday,1,0,Cloudy,13,0
2025-01-05,Chicken Biryani,Main Course,7,2.21,707.2,Sunday,1,0,Cloudy,13,0
2025-01-05,Mutton Rogan Josh,Main Course,20,6.49,2076.8,Sunday,1,0,Cloudy,13,0
2025-01-05,Paneer Tikka,Starters,6,1.04,260.0,Sunday,1,0,Cloudy,13,0
2025-01-05,Chicken Tandoori,Starters,22,4.04,1010.0,Sunday,1,0,Cloudy,13,0
2025-01-05,Veg Spring Rolls,Starters,31,5.85,1462.5,Sunday,1,0,Cloudy,13,0
2025-01-05,Fish Amritsari,Starters,45,7.86,1965.0,Sunday,1,0,Cloudy,13,0
2025-01-05,Butter Naan,Breads,5,0.35,42.0,Sunday,1,0,Cloudy,13,0
2025-01-05,Garlic Naan,Breads,28,1.78,213.6,Sunday,1,0,Cloudy,13,0
2025-01-05,Tandoori Roti,Breads,35,2.39,286.8,Sunday,1,0,Cloudy,13,0
2025-01-05,Gulab Jamun,Desserts,8,1.09,305.2,Sunday,1,0,Cloudy,13,0
2025-01-05,Ras Malai,Desserts,9,1.04,291.2,Sunday,1,0,Cloudy,13,0
2025-01-05,Kheer,Desserts,16,1.96,548.8,Sunday,1,0,Cloudy,13,0
2025-01-05,Kulfi,Desserts,15,1.75,490.0,Sunday,1,0,Cloudy,13,0
2025-01-06,Paneer Butter Masala,Main Course,9,2.28,729.6,Monday,0,0,Cloudy,11,0
2025-01-06,Dal Makhani,Main Course,21,7.16,2291.2,Monday,0,0,Cloudy,11,0
2025-01-06,Chicken Biryani,Main Course,10,3.48,1113.6,Monday,0,0,Cloudy,11,0
2025-01-06,Mutton Rogan Josh,Main Course,11,3.07,982.4,Monday,0,0,Cloudy,11,0
2025-01-06,Paneer Tikka,Starters,21,4.09,1022.5,Monday,0,0,Cloudy,11,0
2025-01-06,Chicken Tandoori,Starters,5,1.0,250.0,Monday,0,0,Cloudy,11,0
2025-01-06,Veg Spring Rolls,Starters,11,2.03,507.5,Monday,0,0,Cloudy,11,0
2025-01-06,Fish Amritsari,Starters,19,3.14,785.0,Monday,0,0,Cloudy,11,0
2025-01-06,Butter Naan,Breads,10,0.72,86.4,Monday,0,0,Cloudy,11,0
2025-01-06,Garlic Naan,Breads,9,0.68,81.6,Monday,0,0,Cloudy,11,0
2025-01-06,Tandoori Roti,Breads,30,2.09,250.8,Monday,0,0,Cloudy,11,0
2025-01-06,Gulab Jamun,Desserts,14,1.91,534.8,Monday,0,0,Cloudy,11,0
2025-01-06,Ras Malai,Desserts,11,1.19,333.2,Monday,0,0,Cloudy,11,0
2025-01-06,Kheer,Desserts,12,1.72,481.6,Monday,0,0,Cloudy,11,0
2025-01-06,Kulfi,Desserts,17,2.3,644.0,Monday,0,0,Cloudy,11,0
2025-01-07,Paneer Butter Masala,Main Course,10,3.04,972.8,Tuesday,0,0,Cloudy,10,0
2025-01-07,Dal Makhani,Main Course,4,1.34,428.8,Tuesday,0,0,Cloudy,10,0
2025-01-07,Chicken Biryani,Main Course,9,2.47,790.4,Tuesday,0,0,Cloudy,10,0
2025-01-07,Mutton Rogan Josh,Main Course,13,3.75,1200.0,Tuesday,0,0,Cloudy,10,0
2025-01-07,Paneer Tikka,Starters,50,7.2,1800.0,Tuesday,0,0,Cloudy,10,0
2025-01-07,Chicken Tandoori,Starters,17,3.33,832.5,Tuesday,0,0,Cloudy,10,0
2025-01-07,Veg Spring Rolls,Starters,11,1.8,450.0,Tuesday,0,0,Cloudy,10,0
2025-01-07,Fish Amritsari,Starters,24,4.1,1025.0,Tuesday,0,0,Cloudy,10,0
2025-01-07,Butter Naan,Breads,7,0.52,62.4,Tuesday,0,0,Cloudy,10,0
2025-01-07,Garlic Naan,Breads,11,0.79,94.8,Tuesday,0,0,Cloudy,10,0
2025-01-07,Tandoori Roti,Breads,31,2.37,284.4,Tuesday,0,0,Cloudy,10,0
2025-01-07,Gulab Jamun,Desserts,14,1.74,487.2,Tuesday,0,0,Cloudy,10,0
2025-01-07,Ras Malai,Desserts,7,0.75,210.0,Tuesday,0,0,Cloudy,10,0
2025-01-07,Kheer,Desserts,5,0.6,168.0,Tuesday,0,0,Cloudy,10,0
2025-01-07,Kulfi,Desserts,16,1.98,554.4,Tuesday,0,0,Cloudy,10,0
2025-01-08,Paneer Butter Masala,Main Course,30,8.14,2604.8,Wednesday,0,0,Sunny,8,0
2025-01-08,Dal Makhani,Main Course,18,6.28,2009.6,Wednesday,0,0,Sunny,8,0
2025-01-08,Chicken Biryani,Main Course,9,3.14,1004.8,Wednesday,0,0,Sunny,8,0
2025-01-08,Mutton Rogan Josh,Main Course,9,2.5,800.0,Wednesday,0,0,Sunny,8,0
2025-01-08,Paneer Tikka,Starters,7,1.17,292.5,Wednesday,0,0,Sunny,8,0
2025-01-08,Chicken Tandoori,Starters,15,2.48,620.0,Wednesday,0,0,Sunny,8,0
2025-01-08,Veg Spring Rolls,Starters,11,1.69,422.5,Wednesday,0,0,Sunny,8,0
2025-01-08,Fish Amritsari,Starters,26,4.45,1112.5,Wednesday,0,0,Sunny,8,0
2025-01-08,Butter Naan,Breads,16,1.22,146.4,Wednesday,0,0,Sunny,8,0
2025-01-08,Garlic Naan,Breads,7,0.43,51.6,Wednesday,0,0,Sunny,8,0
2025-01-08,Tandoori Roti,Breads,26,2.02,242.4,Wednesday,0,0,Sunny,8,0
2025-01-08,Gulab Jamun,Desserts,17,2.22,621.6,Wednesday,0,0,Sunny,8,0
2025-01-08,Ras Malai,Desserts,7,0.79,221.2,Wednesday,0,0,Sunny,8,0
2025-01-08,Kheer,Desserts,12,1.44,403.2,Wednesday,0,0,Sunny,8,0
2025-01-08,Kulfi,Desserts,10,1.2,336.0,Wednesday,0,0,Sunny,8,0
2025-01-09,Paneer Butter Masala,Main Course,5,1.31,419.2,Thursday,0,0,Rainy,8,0
2025-01-09,Dal Makhani,Main Course,17,5.07,1622.4,Thursday,0,0,Rainy,8,0
2025-01-09,Chicken Biryani,Main Course,3,0.76,243.2,Thursday,0,0,Rainy,8,0
2025-01-09,Mutton Rogan Josh,Main Course,13,3.45,1104.0,Thursday,0,0,Rainy,8,0
2025-01-09,Paneer Tikka,Starters,48,8.85,2212.5,Thursday,0,0,Rainy,8,0
2025-01-09,Chicken Tandoori,Starters,17,2.9,725.0,Thursday,0,0,Rainy,8,0
2025-01-09,Veg Spring Rolls,Starters,12,2.0,500.0,Thursday,0,0,Rainy,8,0
2025-01-09,Fish Amritsari,Starters,20,3.56,890.0,Thursday,0,0,Rainy,8,0
2025-01-09,Butter Naan,Breads,8,0.45,54.0,Thursday,0,0,Rainy,8,0
2025-01-09,Garlic Naan,Breads,31,1.81,217.2,Thursday,0,0,Rainy,8,0
2025-01-09,Tandoori Roti,Breads,9,0.68,81.6,Thursday,0,0,Rainy,8,0
2025-01-09,Gulab Jamun,Desserts,11,1.46,408.8,Thursday,0,0,Rainy,8,0
2025-01-09,Ras Malai,Desserts,10,1.49,417.2,Thursday,0,0,Rainy,8,0
2025-01-09,Kheer,Desserts,7,0.77,215.6,Thursday,0,0,Rainy,8,0
2025-01-09,Kulfi,Desserts,8,1.13,316.4,Thursday,0,0,Rainy,8,0
2025-01-10,Paneer Butter Masala,Main Course,2,0.58,185.6,Friday,0,0,Cloudy,10,0
2025-01-10,Dal Makhani,Main Course,8,2.66,851.2,Friday,0,0,Cloudy,10,0
2025-01-10,Chicken Biryani,Main Course,5,1.57,502.4,Friday,0,0,Cloudy,10,0
2025-01-10,Mutton Rogan Josh,Main Course,10,3.2,1024.0,Friday,0,0,Cloudy,10,0
2025-01-10,Paneer Tikka,Starters,10,1.71,427.5,Friday,0,0,Cloudy,10,0
2025-01-10,Chicken Tandoori,Starters,13,1.93,482.5,Friday,0,0,Cloudy,10,0
2025-01-10,Veg Spring Rolls,Starters,18,2.81,702.5,Friday,0,0,Cloudy,10,0
2025-01-10,Fish Amritsari,Starters,26,3.71,927.5,Friday,0,0,Cloudy,10,0
2025-01-10,Butter Naan,Breads,6,0.47,56.4,Friday,0,0,Cloudy,10,0
2025-01-10,Garlic Naan,Breads,20,1.26,151.2,Friday,0,0,Cloudy,10,0
2025-01-10,Tandoori Roti,Breads,21,1.2,144.0,Friday,0,0,Cloudy,10,0
2025-01-10,Gulab Jamun,Desserts,3,0.37,103.6,Friday,0,0,Cloudy,10,0
2025-01-10,Ras Malai,Desserts,4,0.58,162.4,Friday,0,0,Cloudy,10,0
2025-01-10,Kheer,Desserts,11,1.42,397.6,Friday,0,0,Cloudy,10,0
2025-01-10,Kulfi,Desserts,12,1.44,403.2,Friday,0,0,Cloudy,10,0
2025-01-11,Paneer Butter Masala,Main Course,7,2.33,745.6,Saturday,1,0,Cloudy,10,0
2025-01-11,Dal Makhani,Main Course,11,2.87,918.4,Saturday,1,0,Cloudy,10,0
2025-01-11,Chicken Biryani,Main Course,9,2.76,883.2,Saturday,1,0,Cloudy,10,0
2025-01-11,Mutton Rogan Josh,Main Course,24,7.25,2320.0,Saturday,1,0,Cloudy,10,0
2025-01-11,Paneer Tikka,Starters,25,3.55,887.5,Saturday,1,0,Cloudy,10,0
2025-01-11,Chicken Tandoori,Starters,19,3.71,927.5,Saturday,1,0,Cloudy,10,0
2025-01-11,Veg Spring Rolls,Starters,22,4.12,1030.0,Saturday,1,0,Cloudy,10,0
2025-01-11,Fish Amritsari,Starters,31,5.36,1340.0,Saturday,1,0,Cloudy,10,0
2025-01-11,Butter Naan,Breads,9,0.56,67.2,Saturday,1,0,Cloudy,10,0
2025-01-11,Garlic Naan,Breads,30,1.81,217.2,Saturday,1,0,Cloudy,10,0
2025-01-11,Tandoori Roti,Breads,21,1.56,187.2,Saturday,1,0,Cloudy,10,0
2025-01-11,Gulab Jamun,Desserts,12,1.4,392.0,Saturday,1,0,Cloudy,10,0
2025-01-11,Ras Malai,Desserts,6,0.87,243.6,Saturday,1,0,Cloudy,10,0
2025-01-11,Kheer,Desserts,12,1.56,436.8,Saturday,1,0,Cloudy,10,0
2025-01-11,Kulfi,Desserts,11,1.19,333.2,Saturday,1,0,Cloudy,10,0
2025-01-12,Paneer Butter Masala,Main Course,5,1.39,444.8,Sunday,1,0,Cloudy,10,0
2025-01-12,Dal Makhani,Main Course,13,4.03,1289.6,Sunday,1,0,Cloudy,10,0
2025-01-12,Chicken Biryani,Main Course,9,2.92,934.4,Sunday,1,0,Cloudy,10,0
2025-01-12,Mutton Rogan Josh,Main Course,19,4.67,1494.4,Sunday,1,0,Cloudy,10,0
2025-01-12,Paneer Tikka,Starters,28,4.41,1102.5,Sunday,1,0,Cloudy,10,0
2025-01-12,Chicken Tandoori,Starters,23,4.15,1037.5,Sunday,1,0,Cloudy,10,0
2025-01-12,Veg Spring Rolls,Starters,30,4.34,1085.0,Sunday,1,0,Cloudy,10,0
2025-01-12,Fish Amritsari,Starters,34,6.14,1535.0,Sunday,1,0,Cloudy,10,0
2025-01-12,Butter Naan,Breads,19,1.45,174.0,Sunday,1,0,Cloudy,10,0
2025-01-12,Garlic Naan,Breads,43,2.67,320.4,Sunday,1,0,Cloudy,10,0
2025-01-12,Tandoori Roti,Breads,26,1.56,187.2,Sunday,1,0,Cloudy,10,0
2025-01-12,Gulab Jamun,Desserts,18,1.94,543.2,Sunday,1,0,Cloudy,10,0
2025-01-12,Ras Malai,Desserts,18,2.41,674.8,Sunday,1,0,Cloudy,10,0
2025-01-12,Kheer,Desserts,7,0.75,210.0,Sunday,1,0,Cloudy,10,0
2025-01-12,Kulfi,Desserts,16,2.26,632.8,Sunday,1,0,Cloudy,10,0
2025-01-13,Paneer Butter Masala,Main Course,4,1.06,339.2,Monday,0,0,Rainy,10,0
2025-01-13,Dal Makhani,Main Course,9,2.87,918.4,Monday,0,0,Rainy,10,0
2025-01-13,Chicken Biryani,Main Course,8,2.09,668.8,Monday,0,0,Rainy,10,0
2025-01-13,Mutton Rogan Josh,Main Course,17,5.76,1843.2,Monday,0,0,Rainy,10,0
2025-01-13,Paneer Tikka,Starters,13,1.83,457.5,Monday,0,0,Rainy,10,0
