date,item_name,category,prep_qty,orders_qty,day_of_week,is_weekend,is_holiday,weather,staff_count,event_flag
2025-03-16,Paneer Butter Masala,Main Course,63,51,Sunday,1,0,Sunny,13,0
2025-03-16,Dal Makhani,Main Course,75,60,Sunday,1,0,Sunny,13,0
2025-03-16,Chicken Biryani,Main Course,57,54,Sunday,1,0,Sunny,13,0
2025-03-16,Mutton Rogan Josh,Main Course,58,44,Sunday,1,0,Sunny,13,0
2025-03-16,Paneer Tikka,Starters,77,51,Sunday,1,0,Sunny,13,0
2025-03-16,Chicken Tandoori,Starters,63,46,Sunday,1,0,Sunny,13,0
2025-03-16,Veg Spring Rolls,Starters,80,64,Sunday,1,0,Sunny,13,0
2025-03-16,Fish Amritsari,Starters,77,53,Sunday,1,0,Sunny,13,0
2025-03-16,Butter Naan,Breads,100,90,Sunday,1,0,Sunny,13,0
2025-03-16,Garlic Naan,Breads,120,97,Sunday,1,0,Sunny,13,0
2025-03-16,Tandoori Roti,Breads,106,77,Sunday,1,0,Sunny,13,0
2025-03-16,Gulab Jamun,Desserts,57,48,Sunday,1,0,Sunny,13,0
2025-03-16,Ras Malai,Desserts,48,37,Sunday,1,0,Sunny,13,0
2025-03-16,Kheer,Desserts,42,30,Sunday,1,0,Sunny,13,0
2025-03-16,Kulfi,Desserts,48,37,Sunday,1,0,Sunny,13,0
2025-03-17,Paneer Butter Masala,Main Course,44,37,Monday,0,0,Sunny,12,0
2025-03-17,Dal Makhani,Main Course,45,42,Monday,0,0,Sunny,12,0
2025-03-17,Chicken Biryani,Main Course,40,34,Monday,0,0,Sunny,12,0
2025-03-17,Mutton Rogan Josh,Main Course,41,32,Monday,0,0,Sunny,12,0
2025-03-17,Paneer Tikka,Starters,55,45,Monday,0,0,Sunny,12,0
2025-03-17,Chicken Tandoori,Starters,46,37,Monday,0,0,Sunny,12,0
2025-03-17,Veg Spring Rolls,Starters,57,53,Monday,0,0,Sunny,12,0
2025-03-17,Fish Amritsari,Starters,60,32,Monday,0,0,Sunny,12,0
2025-03-17,Butter Naan,Breads,82,70,Monday,0,0,Sunny,12,0
2025-03-17,Garlic Naan,Breads,72,63,Monday,0,0,Sunny,12,0
2025-03-17,Tandoori Roti,Breads,86,60,Monday,0,0,Sunny,12,0
2025-03-17,Gulab Jamun,Desserts,41,27,Monday,0,0,Sunny,12,0
2025-03-17,Ras Malai,Desserts,37,34,Monday,0,0,Sunny,12,0
2025-03-17,Kheer,Desserts,35,27,Monday,0,0,Sunny,12,0
2025-03-17,Kulfi,Desserts,28,18,Monday,0,0,Sunny,12,0
2025-03-18,Paneer Butter Masala,Main Course,41,38,Tuesday,0,0,Cloudy,12,0
2025-03-18,Dal Makhani,Main Course,50,41,Tuesday,0,0,Cloudy,12,0
2025-03-18,Chicken Biryani,Main Course,40,35,Tuesday,0,0,Cloudy,12,0
2025-03-18,Mutton Rogan Josh,Main Course,45,32,Tuesday,0,0,Cloudy,12,0
2025-03-18,Paneer Tikka,Starters,58,49,Tuesday,0,0,Cloudy,12,0
2025-03-18,Chicken Tandoori,Starters,55,38,Tuesday,0,0,Cloudy,12,0
2025-03-18,Veg Spring Rolls,Starters,63,59,Tuesday,0,0,Cloudy,12,0
2025-03-18,Fish Amritsari,Starters,57,36,Tuesday,0,0,Cloudy,12,0
2025-03-18,Butter Naan,Breads,68,54,Tuesday,0,0,Cloudy,12,0
2025-03-18,Garlic Naan,Breads,71,59,Tuesday,0,0,Cloudy,12,0
2025-03-18,Tandoori Roti,Breads,86,72,Tuesday,0,0,Cloudy,12,0
2025-03-18,Gulab Jamun,Desserts,40,34,Tuesday,0,0,Cloudy,12,0
2025-03-18,Ras Malai,Desserts,39,29,Tuesday,0,0,Cloudy,12,0
2025-03-18,Kheer,Desserts,31,24,Tuesday,0,0,Cloudy,12,0
2025-03-18,Kulfi,Desserts,28,14,Tuesday,0,0,Cloudy,12,0
2025-03-19,Paneer Butter Masala,Main Course,41,37,Wednesday,0,0,Sunny,12,0
2025-03-19,Dal Makhani,Main Course,44,36,Wednesday,0,0,Sunny,12,0
2025-03-19,Chicken Biryani,Main Course,45,36,Wednesday,0,0,Sunny,12,0
2025-03-19,Mutton Rogan Josh,Main Course,45,23,Wednesday,0,0,Sunny,12,0
2025-03-19,Paneer Tikka,Starters,52,40,Wednesday,0,0,Sunny,12,0
2025-03-19,Chicken Tandoori,Starters,45,38,Wednesday,0,0,Sunny,12,0
2025-03-19,Veg Spring Rolls,Starters,55,42,Wednesday,0,0,Sunny,12,0
2025-03-19,Fish Amritsari,Starters,57,34,Wednesday,0,0,Sunny,12,0
2025-03-19,Butter Naan,Breads,70,66,Wednesday,0,0,Sunny,12,0
2025-03-19,Garlic Naan,Breads,74,51,Wednesday,0,0,Sunny,12,0
2025-03-19,Tandoori Roti,Breads,75,64,Wednesday,0,0,Sunny,12,0
2025-03-19,Gulab Jamun,Desserts,42,28,Wednesday,0,0,Sunny,12,0
2025-03-19,Ras Malai,Desserts,40,31,Wednesday,0,0,Sunny,12,0
2025-03-19,Kheer,Desserts,29,19,Wednesday,0,0,Sunny,12,0
2025-03-19,Kulfi,Desserts,32,21,Wednesday,0,0,Sunny,12,0
2025-03-20,Paneer Butter Masala,Main Course,57,49,Thursday,0,0,Sunny,11,1
2025-03-20,Dal Makhani,Main Course,61,52,Thursday,0,0,Sunny,11,1
2025-03-20,Chicken Biryani,Main Course,57,50,Thursday,0,0,Sunny,11,1
2025-03-20,Mutton Rogan Josh,Main Course,49,32,Thursday,0,0,Sunny,11,1
2025-03-20,Paneer Tikka,Starters,77,57,Thursday,0,0,Sunny,11,1
2025-03-20,Chicken Tandoori,Starters,68,51,Thursday,0,0,Sunny,11,1
2025-03-20,Veg Spring Rolls,Starters,70,60,Thursday,0,0,Sunny,11,1
2025-03-20,Fish Amritsari,Starters,72,40,Thursday,0,0,Sunny,11,1
2025-03-20,Butter Naan,Breads,104,83,Thursday,0,0,Sunny,11,1
2025-03-20,Garlic Naan,Breads,83,63,Thursday,0,0,Sunny,11,1
2025-03-20,Tandoori Roti,Breads,104,86,Thursday,0,0,Sunny,11,1
2025-03-20,Gulab Jamun,Desserts,46,34,Thursday,0,0,Sunny,11,1
2025-03-20,Ras Malai,Desserts,45,40,Thursday,0,0,Sunny,11,1
2025-03-20,Kheer,Desserts,35,32,Thursday,0,0,Sunny,11,1
2025-03-20,Kulfi,Desserts,39,20,Thursday,0,0,Sunny,11,1
2025-03-21,Paneer Butter Masala,Main Course,43,34,Friday,0,0,Sunny,11,0
2025-03-21,Dal Makhani,Main Course,48,37,Friday,0,0,Sunny,11,0
2025-03-21,Chicken Biryani,Main Course,46,40,Friday,0,0,Sunny,11,0
2025-03-21,Mutton Rogan Josh,Main Course,38,29,Friday,0,0,Sunny,11,0
2025-03-21,Paneer Tikka,Starters,59,55,Friday,0,0,Sunny,11,0
2025-03-21,Chicken Tandoori,Starters,55,38,Friday,0,0,Sunny,11,0
2025-03-21,Veg Spring Rolls,Starters,50,42,Friday,0,0,Sunny,11,0
2025-03-21,Fish Amritsari,Starters,59,31,Friday,0,0,Sunny,11,0
2025-03-21,Butter Naan,Breads,84,81,Friday,0,0,Sunny,11,0
2025-03-21,Garlic Naan,Breads,70,53,Friday,0,0,Sunny,11,0
2025-03-21,Tandoori Roti,Breads,86,72,Friday,0,0,Sunny,11,0
2025-03-21,Gulab Jamun,Desserts,35,28,Friday,0,0,Sunny,11,0
2025-03-21,Ras Malai,Desserts,36,33,Friday,0,0,Sunny,11,0
2025-03-21,Kheer,Desserts,31,29,Friday,0,0,Sunny,11,0
2025-03-21,Kulfi,Desserts,29,21,Friday,0,0,Sunny,11,0
2025-03-22,Paneer Butter Masala,Main Course,66,53,Saturday,1,0,Sunny,12,0
2025-03-22,Dal Makhani,Main Course,68,44,Saturday,1,0,Sunny,12,0
2025-03-22,Chicken Biryani,Main Course,65,53,Saturday,1,0,Sunny,12,0
2025-03-22,Mutton Rogan Josh,Main Course,50,28,Saturday,1,0,Sunny,12,0
2025-03-22,Paneer Tikka,Starters,88,70,Saturday,1,0,Sunny,12,0
2025-03-22,Chicken Tandoori,Starters,63,14,Saturday,1,0,Sunny,12,0
2025-03-22,Veg Spring Rolls,Starters,78,64,Saturday,1,0,Sunny,12,0
2025-03-22,Fish Amritsari,Starters,68,39,Saturday,1,0,Sunny,12,0
2025-03-22,Butter Naan,Breads,105,90,Saturday,1,0,Sunny,12,0
2025-03-22,Garlic Naan,Breads,94,79,Saturday,1,0,Sunny,12,0
2025-03-22,Tandoori Roti,Breads,108,76,Saturday,1,0,Sunny,12,0
2025-03-22,Gulab Jamun,Desserts,59,54,Saturday,1,0,Sunny,12,0
2025-03-22,Ras Malai,Desserts,58,53,Saturday,1,0,Sunny,12,0
2025-03-22,Kheer,Desserts,39,36,Saturday,1,0,Sunny,12,0
2025-03-22,Kulfi,Desserts,42,26,Saturday,1,0,Sunny,12,0
2025-03-23,Paneer Butter Masala,Main Course,61,55,Sunday,1,0,Sunny,10,0
2025-03-23,Dal Makhani,Main Course,74,52,Sunday,1,0,Sunny,10,0
2025-03-23,Chicken Biryani,Main Course,56,54,Sunday,1,0,Sunny,10,0
2025-03-23,Mutton Rogan Josh,Main Course,60,40,Sunday,1,0,Sunny,10,0
2025-03-23,Paneer Tikka,Starters,75,71,Sunday,1,0,Sunny,10,0
2025-03-23,Chicken Tandoori,Starters,145,58,Sunday,1,0,Sunny,10,0
2025-03-23,Veg Spring Rolls,Starters,75,57,Sunday,1,0,Sunny,10,0
2025-03-23,Fish Amritsari,Starters,85,54,Sunday,1,0,Sunny,10,0
2025-03-23,Butter Naan,Breads,118,95,Sunday,1,0,Sunny,10,0
2025-03-23,Garlic Naan,Breads,104,94,Sunday,1,0,Sunny,10,0
2025-03-23,Tandoori Roti,Breads,110,83,Sunday,1,0,Sunny,10,0
2025-03-23,Gulab Jamun,Desserts,50,41,Sunday,1,0,Sunny,10,0
2025-03-23,Ras Malai,Desserts,56,52,Sunday,1,0,Sunny,10,0
2025-03-23,Kheer,Desserts,41,30,Sunday,1,0,Sunny,10,0
2025-03-23,Kulfi,Desserts,45,30,Sunday,1,0,Sunny,10,0
2025-03-24,Paneer Butter Masala,Main Course,41,35,Monday,0,0,Cloudy,8,0
2025-03-24,Dal Makhani,Main Course,55,41,Monday,0,0,Cloudy,8,0
2025-03-24,Chicken Biryani,Main Course,47,39,Monday,0,0,Cloudy,8,0
2025-03-24,Mutton Rogan Josh,Main Course,36,22,Monday,0,0,Cloudy,8,0
2025-03-24,Paneer Tikka,Starters,51,37,Monday,0,0,Cloudy,8,0
2025-03-24,Chicken Tandoori,Starters,45,30,Monday,0,0,Cloudy,8,0
2025-03-24,Veg Spring Rolls,Starters,52,37,Monday,0,0,Cloudy,8,0
2025-03-24,Fish Amritsari,Starters,52,33,Monday,0,0,Cloudy,8,0
2025-03-24,Butter Naan,Breads,86,83,Monday,0,0,Cloudy,8,0
2025-03-24,Garlic Naan,Breads,82,71,Monday,0,0,Cloudy,8,0
2025-03-24,Tandoori Roti,Breads,138,79,Monday,0,0,Cloudy,8,0
2025-03-24,Gulab Jamun,Desserts,43,34,Monday,0,0,Cloudy,8,0
2025-03-24,Ras Malai,Desserts,38,31,Monday,0,0,Cloudy,8,0
2025-03-24,Kheer,Desserts,33,29,Monday,0,0,Cloudy,8,0
2025-03-24,Kulfi,Desserts,27,13,Monday,0,0,Cloudy,8,0
2025-03-25,Paneer Butter Masala,Main Course,43,39,Tuesday,0,0,Sunny,10,0
2025-03-25,Dal Makhani,Main Course,48,11,Tuesday,0,0,Sunny,10,0
2025-03-25,Chicken Biryani,Main Course,45,43,Tuesday,0,0,Sunny,10,0
2025-03-25,Mutton Rogan Josh,Main Course,38,22,Tuesday,0,0,Sunny,10,0
2025-03-25,Paneer Tikka,Starters,61,52,Tuesday,0,0,Sunny,10,0
2025-03-25,Chicken Tandoori,Starters,47,41,Tuesday,0,0,Sunny,10,0
2025-03-25,Veg Spring Rolls,Starters,60,46,Tuesday,0,0,Sunny,10,0
2025-03-25,Fish Amritsari,Starters,59,39,Tuesday,0,0,Sunny,10,0
2025-03-25,Butter Naan,Breads,71,66,Tuesday,0,0,Sunny,10,0
2025-03-25,Garlic Naan,Breads,72,67,Tuesday,0,0,Sunny,10,0
2025-03-25,Tandoori Roti,Breads,73,60,Tuesday,0,0,Sunny,10,0
2025-03-25,Gulab Jamun,Desserts,41,28,Tuesday,0,0,Sunny,10,0
2025-03-25,Ras Malai,Desserts,34,29,Tuesday,0,0,Sunny,10,0
2025-03-25,Kheer,Desserts,34,24,Tuesday,0,0,Sunny,10,0
2025-03-25,Kulfi,Desserts,27,16,Tuesday,0,0,Sunny,10,0
2025-03-26,Paneer Butter Masala,Main Course,40,33,Wednesday,0,0,Sunny,9,0
2025-03-26,Dal Makhani,Main Course,47,30,Wednesday,0,0,Sunny,9,0
2025-03-26,Chicken Biryani,Main Course,44,41,Wednesday,0,0,Sunny,9,0
2025-03-26,Mutton Rogan Josh,Main Course,38,20,Wednesday,0,0,Sunny,9,0
2025-03-26,Paneer Tikka,Starters,62,41,Wednesday,0,0,Sunny,9,0
2025-03-26,Chicken Tandoori,Starters,46,32,Wednesday,0,0,Sunny,9,0
2025-03-26,Veg Spring Rolls,Starters,64,42,Wednesday,0,0,Sunny,9,0
2025-03-26,Fish Amritsari,Starters,103,40,Wednesday,0,0,Sunny,9,0
2025-03-26,Butter Naan,Breads,80,73,Wednesday,0,0,Sunny,9,0
2025-03-26,Garlic Naan,Breads,69,64,Wednesday,0,0,Sunny,9,0
2025-03-26,Tandoori Roti,Breads,85,64,Wednesday,0,0,Sunny,9,0
2025-03-26,Gulab Jamun,Desserts,37,33,Wednesday,0,0,Sunny,9,0
2025-03-26,Ras Malai,Desserts,36,24,Wednesday,0,0,Sunny,9,0
2025-03-26,Kheer,Desserts,31,27,Wednesday,0,0,Sunny,9,0
2025-03-26,Kulfi,Desserts,28,17,Wednesday,0,0,Sunny,9,0
2025-03-27,Paneer Butter Masala,Main Course,47,40,Thursday,0,0,Cloudy,10,0
2025-03-27,Dal Makhani,Main Course,52,33,Thursday,0,0,Cloudy,10,0
2025-03-27,Chicken Biryani,Main Course,42,40,Thursday,0,0,Cloudy,10,0
2025-03-27,Mutton Rogan Josh,Main Course,38,27,Thursday,0,0,Cloudy,10,0
2025-03-27,Paneer Tikka,Starters,50,43,Thursday,0,0,Cloudy,10,0
2025-03-27,Chicken Tandoori,Starters,47,39,Thursday,0,0,Cloudy,10,0
2025-03-27,Veg Spring Rolls,Starters,59,40,Thursday,0,0,Cloudy,10,0
2025-03-27,Fish Amritsari,Starters,55,32,Thursday,0,0,Cloudy,10,0
2025-03-27,Butter Naan,Breads,78,71,Thursday,0,0,Cloudy,10,0
2025-03-27,Garlic Naan,Breads,70,60,Thursday,0,0,Cloudy,10,0
2025-03-27,Tandoori Roti,Breads,73,51,Thursday,0,0,Cloudy,10,0
2025-03-27,Gulab Jamun,Desserts,39,26,Thursday,0,0,Cloudy,10,0
2025-03-27,Ras Malai,Desserts,37,28,Thursday,0,0,Cloudy,10,0
2025-03-27,Kheer,Desserts,32,25,Thursday,0,0,Cloudy,10,0
2025-03-27,Kulfi,Desserts,31,22,Thursday,0,0,Cloudy,10,0
2025-03-28,Paneer Butter Masala,Main Course,49,40,Friday,0,0,Cloudy,8,0
2025-03-28,Dal Makhani,Main Course,47,40,Friday,0,0,Cloudy,8,0
2025-03-28,Chicken Biryani,Main Course,46,41,Friday,0,0,Cloudy,8,0
2025-03-28,Mutton Rogan Josh,Main Course,38,26,Friday,0,0,Cloudy,8,0
2025-03-28,Paneer Tikka,Starters,57,52,Friday,0,0,Cloudy,8,0
2025-03-28,Chicken Tandoori,Starters,49,41,Friday,0,0,Cloudy,8,0
2025-03-28,Veg Spring Rolls,Starters,57,39,Friday,0,0,Cloudy,8,0
2025-03-28,Fish Amritsari,Starters,49,37,Friday,0,0,Cloudy,8,0
2025-03-28,Butter Naan,Breads,82,66,Friday,0,0,Cloudy,8,0
2025-03-28,Garlic Naan,Breads,71,66,Friday,0,0,Cloudy,8,0
2025-03-28,Tandoori Roti,Breads,78,58,Friday,0,0,Cloudy,8,0
2025-03-28,Gulab Jamun,Desserts,39,30,Friday,0,0,Cloudy,8,0
2025-03-28,Ras Malai,Desserts,37,33,Friday,0,0,Cloudy,8,0
2025-03-28,Kheer,Desserts,27,24,Friday,0,0,Cloudy,8,0
2025-03-28,Kulfi,Desserts,32,16,Friday,0,0,Cloudy,8,0
2025-03-29,Paneer Butter Masala,Main Course,118,55,Saturday,1,1,Stormy,17,1
2025-03-29,Dal Makhani,Main Course,94,79,Saturday,1,1,Stormy,17,1
2025-03-29,Chicken Biryani,Main Course,84,75,Saturday,1,1,Stormy,17,1
2025-03-29,Mutton Rogan Josh,Main Course,73,45,Saturday,1,1,Stormy,17,1
2025-03-29,Paneer Tikka,Starters,103,67,Saturday,1,1,Stormy,17,1
2025-03-29,Chicken Tandoori,Starters,79,53,Saturday,1,1,Stormy,17,1
2025-03-29,Veg Spring Rolls,Starters,89,76,Saturday,1,1,Stormy,17,1
2025-03-29,Fish Amritsari,Starters,111,58,Saturday,1,1,Stormy,17,1
2025-03-29,Butter Naan,Breads,124,117,Saturday,1,1,Stormy,17,1
2025-03-29,Garlic Naan,Breads,144,109,Saturday,1,1,Stormy,17,1
2025-03-29,Tandoori Roti,Breads,133,90,Saturday,1,1,Stormy,17,1
2025-03-29,Gulab Jamun,Desserts,71,57,Saturday,1,1,Stormy,17,1
2025-03-29,Ras Malai,Desserts,66,51,Saturday,1,1,Stormy,17,1
2025-03-29,Kheer,Desserts,51,46,Saturday,1,1,Stormy,17,1
2025-03-29,Kulfi,Desserts,55,39,Saturday,1,1,Stormy,17,1
2025-03-30,Paneer Butter Masala,Main Course,66,60,Sunday,1,0,Sunny,16,1
2025-03-30,Dal Makhani,Main Course,74,61,Sunday,1,0,Sunny,16,1
2025-03-30,Chicken Biryani,Main Course,70,64,Sunday,1,0,Sunny,16,1
2025-03-30,Mutton Rogan Josh,Main Course,77,50,Sunday,1,0,Sunny,16,1
2025-03-30,Paneer Tikka,Starters,98,82,Sunday,1,0,Sunny,16,1
2025-03-30,Chicken Tandoori,Starters,87,78,Sunday,1,0,Sunny,16,1
2025-03-30,Veg Spring Rolls,Starters,90,26,Sunday,1,0,Sunny,16,1
2025-03-30,Fish Amritsari,Starters,83,42,Sunday,1,0,Sunny,16,1
2025-03-30,Butter Naan,Breads,137,125,Sunday,1,0,Sunny,16,1
2025-03-30,Garlic Naan,Breads,135,95,Sunday,1,0,Sunny,16,1
2025-03-30,Tandoori Roti,Breads,138,124,Sunday,1,0,Sunny,16,1
2025-03-30,Gulab Jamun,Desserts,72,58,Sunday,1,0,Sunny,16,1
2025-03-30,Ras Malai,Desserts,57,41,Sunday,1,0,Sunny,16,1
2025-03-30,Kheer,Desserts,58,39,Sunday,1,0,Sunny,16,1
2025-03-30,Kulfi,Desserts,50,29,Sunday,1,0,Sunny,16,1
2025-03-31,Paneer Butter Masala,Main Course,45,43,Monday,0,0,Cloudy,11,0
2025-03-31,Dal Makhani,Main Course,54,48,Monday,0,0,Cloudy,11,0
2025-03-31,Chicken Biryani,Main Course,42,35,Monday,0,0,Cloudy,11,0
2025-03-31,Mutton Rogan Josh,Main Course,61,27,Monday,0,0,Cloudy,11,0
2025-03-31,Paneer Tikka,Starters,62,46,Monday,0,0,Cloudy,11,0
2025-03-31,Chicken Tandoori,Starters,52,41,Monday,0,0,Cloudy,11,0
2025-03-31,Veg Spring Rolls,Starters,82,37,Monday,0,0,Cloudy,11,0
2025-03-31,Fish Amritsari,Starters,53,27,Monday,0,0,Cloudy,11,0
2025-03-31,Butter Naan,Breads,87,75,Monday,0,0,Cloudy,11,0
2025-03-31,Garlic Naan,Breads,78,68,Monday,0,0,Cloudy,11,0
2025-03-31,Tandoori Roti,Breads,84,77,Monday,0,0,Cloudy,11,0
2025-03-31,Gulab Jamun,Desserts,41,33,Monday,0,0,Cloudy,11,0
2025-03-31,Ras Malai,Desserts,37,25,Monday,0,0,Cloudy,11,0
2025-03-31,Kheer,Desserts,31,20,Monday,0,0,Cloudy,11,0
2025-03-31,Kulfi,Desserts,28,16,Monday,0,0,Cloudy,11,0
2025-04-01,Paneer Butter Masala,Main Course,44,36,Tuesday,0,0,Cloudy,9,0
2025-04-01,Dal Makhani,Main Course,46,32,Tuesday,0,0,Cloudy,9,0
2025-04-01,Chicken Biryani,Main Course,44,40,Tuesday,0,0,Cloudy,9,0
2025-04-01,Mutton Rogan Josh,Main Course,41,23,Tuesday,0,0,Cloudy,9,0
2025-04-01,Paneer Tikka,Starters,63,57,Tuesday,0,0,Cloudy,9,0
2025-04-01,Chicken Tandoori,Starters,50,42,Tuesday,0,0,Cloudy,9,0
2025-04-01,Veg Spring Rolls,Starters,59,49,Tuesday,0,0,Cloudy,9,0
2025-04-01,Fish Amritsari,Starters,115,41,Tuesday,0,0,Cloudy,9,0
2025-04-01,Butter Naan,Breads,81,78,Tuesday,0,0,Cloudy,9,0
2025-04-01,Garlic Naan,Breads,75,53,Tuesday,0,0,Cloudy,9,0
2025-04-01,Tandoori Roti,Breads,79,64,Tuesday,0,0,Cloudy,9,0
2025-04-01,Gulab Jamun,Desserts,44,35,Tuesday,0,0,Cloudy,9,0
2025-04-01,Ras Malai,Desserts,36,32,Tuesday,0,0,Cloudy,9,0
2025-04-01,Kheer,Desserts,28,18,Tuesday,0,0,Cloudy,9,0
2025-04-01,Kulfi,Desserts,33,19,Tuesday,0,0,Cloudy,9,0
2025-04-02,Paneer Butter Masala,Main Course,42,38,Wednesday,0,0,Cloudy,10,0
2025-04-02,Dal Makhani,Main Course,48,42,Wednesday,0,0,Cloudy,10,0
2025-04-02,Chicken Biryani,Main Course,37,29,Wednesday,0,0,Cloudy,10,0
2025-04-02,Mutton Rogan Josh,Main Course,39,29,Wednesday,0,0,Cloudy,10,0
2025-04-02,Paneer Tikka,Starters,64,42,Wednesday,0,0,Cloudy,10,0
2025-04-02,Chicken Tandoori,Starters,55,51,Wednesday,0,0,Cloudy,10,0
2025-04-02,Veg Spring Rolls,Starters,62,42,Wednesday,0,0,Cloudy,10,0
2025-04-02,Fish Amritsari,Starters,53,27,Wednesday,0,0,Cloudy,10,0
2025-04-02,Butter Naan,Breads,84,78,Wednesday,0,0,Cloudy,10,0
2025-04-02,Garlic Naan,Breads,73,49,Wednesday,0,0,Cloudy,10,0
2025-04-02,Tandoori Roti,Breads,74,57,Wednesday,0,0,Cloudy,10,0
2025-04-02,Gulab Jamun,Desserts,41,34,Wednesday,0,0,Cloudy,10,0
2025-04-02,Ras Malai,Desserts,37,28,Wednesday,0,0,Cloudy,10,0
2025-04-02,Kheer,Desserts,31,7,Wednesday,0,0,Cloudy,10,0
2025-04-02,Kulfi,Desserts,33,18,Wednesday,0,0,Cloudy,10,0
2025-04-03,Paneer Butter Masala,Main Course,46,42,Thursday,0,0,Cloudy,12,0
2025-04-03,Dal Makhani,Main Course,51,39,Thursday,0,0,Cloudy,12,0
2025-04-03,Chicken Biryani,Main Course,46,38,Thursday,0,0,Cloudy,12,0
2025-04-03,Mutton Rogan Josh,Main Course,45,27,Thursday,0,0,Cloudy,12,0
2025-04-03,Paneer Tikka,Starters,55,47,Thursday,0,0,Cloudy,12,0
2025-04-03,Chicken Tandoori,Starters,49,33,Thursday,0,0,Cloudy,12,0
2025-04-03,Veg Spring Rolls,Starters,57,38,Thursday,0,0,Cloudy,12,0
2025-04-03,Fish Amritsari,Starters,55,32,Thursday,0,0,Cloudy,12,0
2025-04-03,Butter Naan,Breads,76,67,Thursday,0,0,Cloudy,12,0
2025-04-03,Garlic Naan,Breads,80,73,Thursday,0,0,Cloudy,12,0
2025-04-03,Tandoori Roti,Breads,84,70,Thursday,0,0,Cloudy,12,0
2025-04-03,Gulab Jamun,Desserts,43,30,Thursday,0,0,Cloudy,12,0
2025-04-03,Ras Malai,Desserts,38,32,Thursday,0,0,Cloudy,12,0
2025-04-03,Kheer,Desserts,28,23,Thursday,0,0,Cloudy,12,0
2025-04-03,Kulfi,Desserts,55,18,Thursday,0,0,Cloudy,12,0
2025-04-04,Paneer Butter Masala,Main Course,46,38,Friday,0,0,Sunny,11,0
2025-04-04,Dal Makhani,Main Course,45,36,Friday,0,0,Sunny,11,0
2025-04-04,Chicken Biryani,Main Course,40,33,Friday,0,0,Sunny,11,0
2025-04-04,Mutton Rogan Josh,Main Course,60,20,Friday,0,0,Sunny,11,0
2025-04-04,Paneer Tikka,Starters,60,47,Friday,0,0,Sunny,11,0
2025-04-04,Chicken Tandoori,Starters,54,40,Friday,0,0,Sunny,11,0
2025-04-04,Veg Spring Rolls,Starters,60,42,Friday,0,0,Sunny,11,0
2025-04-04,Fish Amritsari,Starters,58,35,Friday,0,0,Sunny,11,0
2025-04-04,Butter Naan,Breads,77,65,Friday,0,0,Sunny,11,0
2025-04-04,Garlic Naan,Breads,76,62,Friday,0,0,Sunny,11,0
2025-04-04,Tandoori Roti,Breads,82,67,Friday,0,0,Sunny,11,0
2025-04-04,Gulab Jamun,Desserts,44,32,Friday,0,0,Sunny,11,0
2025-04-04,Ras Malai,Desserts,38,27,Friday,0,0,Sunny,11,0
2025-04-04,Kheer,Desserts,33,25,Friday,0,0,Sunny,11,0
2025-04-04,Kulfi,Desserts,34,27,Friday,0,0,Sunny,11,0
2025-04-05,Paneer Butter Masala,Main Course,62,56,Saturday,1,0,Sunny,13,0
2025-04-05,Dal Makhani,Main Course,74,62,Saturday,1,0,Sunny,13,0
2025-04-05,Chicken Biryani,Main Course,57,53,Saturday,1,0,Sunny,13,0
2025-04-05,Mutton Rogan Josh,Main Course,60,46,Saturday,1,0,Sunny,13,0
2025-04-05,Paneer Tikka,Starters,72,54,Saturday,1,0,Sunny,13,0
2025-04-05,Chicken Tandoori,Starters,66,50,Saturday,1,0,Sunny,13,0
2025-04-05,Veg Spring Rolls,Starters,85,73,Saturday,1,0,Sunny,13,0
2025-04-05,Fish Amritsari,Starters,78,46,Saturday,1,0,Sunny,13,0
2025-04-05,Butter Naan,Breads,109,89,Saturday,1,0,Sunny,13,0
2025-04-05,Garlic Naan,Breads,102,86,Saturday,1,0,Sunny,13,0
2025-04-05,Tandoori Roti,Breads,123,89,Saturday,1,0,Sunny,13,0
2025-04-05,Gulab Jamun,Desserts,60,42,Saturday,1,0,Sunny,13,0
2025-04-05,Ras Malai,Desserts,51,34,Saturday,1,0,Sunny,13,0
2025-04-05,Kheer,Desserts,43,30,Saturday,1,0,Sunny,13,0
2025-04-05,Kulfi,Desserts,38,30,Saturday,1,0,Sunny,13,0
2025-04-06,Paneer Butter Masala,Main Course,64,53,Sunday,1,0,Sunny,15,0
2025-04-06,Dal Makhani,Main Course,65,56,Sunday,1,0,Sunny,15,0
2025-04-06,Chicken Biryani,Main Course,59,51,Sunday,1,0,Sunny,15,0
2025-04-06,Mutton Rogan Josh,Main Course,50,25,Sunday,1,0,Sunny,15,0
2025-04-06,Paneer Tikka,Starters,85,68,Sunday,1,0,Sunny,15,0
2025-04-06,Chicken Tandoori,Starters,67,59,Sunday,1,0,Sunny,15,0
2025-04-06,Veg Spring Rolls,Starters,77,51,Sunday,1,0,Sunny,15,0
2025-04-06,Fish Amritsari,Starters,69,17,Sunday,1,0,Sunny,15,0
2025-04-06,Butter Naan,Breads,113,103,Sunday,1,0,Sunny,15,0
2025-04-06,Garlic Naan,Breads,118,92,Sunday,1,0,Sunny,15,0
2025-04-06,Tandoori Roti,Breads,99,79,Sunday,1,0,Sunny,15,0
2025-04-06,Gulab Jamun,Desserts,51,36,Sunday,1,0,Sunny,15,0
